Basic Block,Assembly,Source Line,CPU Time,CPU Time:Effective Time,CPU Time:Effective Time:Idle,CPU Time:Effective Time:Poor,CPU Time:Effective Time:Ok,CPU Time:Effective Time:Ideal,CPU Time:Effective Time:Over,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,CPI Rate,CPU Frequency Ratio,Module,Function (Full),Source File,Module Path,Function Range Size,Start Address
0x3be53,"kxnorw %k5, %k5, %k5",391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000,0.0,0.0,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be57,"kxnorw %k6, %k6, %k6",390,0.010023,0.010023,0.0,0.010023,0.0,0.0,0.0,0.0,0.0,52000000,0.250000,1.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be5b,"kxnorw %k7, %k7, %k7",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3be5f,"vpmovzxdq %ymm9, %zmm21",391,0.030069,0.030069,0.0,0.030069,0.0,0.0,0.0,0.0,0.0,91000000,0.142857,0.333333,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be65,"movq  (%r10,%r9,8), %rax",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3be69,"leal  0x10(,%rsi,8), %esi",393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78000000,0.166667,,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be70,"vpbroadcastd %xmm3, %ymm4",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3be75,"vpadddy  0x39843(%rip), %ymm4, %ymm7",391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39000000,1.000000,,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be7d,"vpmovzxdq %ymm7, %zmm19",390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000,0.0,0.0,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be83,"vpaddd %ymm2, %ymm7, %ymm10",391,0.020046,0.020046,0.0,0.020046,0.0,0.0,0.0,0.0,0.0,65000000,0.400000,1.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be87,"mov %r12d, %r12d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3be8a,"movq  (%r11,%r9,8), %rbx",393,0.010023,0.010023,0.0,0.010023,0.0,0.0,0.0,0.0,0.0,26000000,1.000000,2.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be8e,"vpmovzxdq %ymm10, %zmm24",390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000,0.0,0.0,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be94,"vpbroadcastd %xmm14, %ymm15",390,0.030069,0.030069,0.0,0.030069,0.0,0.0,0.0,0.0,0.0,39000000,0.333333,0.333333,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3be99,"vpadddy  0x3985f(%rip), %ymm15, %ymm14",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bea1,"vmovaps %zmm0, %zmm26",391,0.010023,0.010023,0.0,0.010023,0.0,0.0,0.0,0.0,0.0,52000000,0.500000,2.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bea7,"vpbroadcastd %xmm11, %ymm12",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3beac,"vpadddy  0x3980c(%rip), %ymm12, %ymm13",391,0.010023,0.010023,0.0,0.010023,0.0,0.0,0.0,0.0,0.0,39000000,0.0,0.0,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3beb4,"vpxord %zmm17, %zmm17, %zmm17",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3beba,"vgatherqpdz  (%rax,%zmm16,8), %k2, %zmm17",391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000,0.0,0.0,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bec1,"vmulpdz  (%r8), %zmm17, %zmm18",391,0.090208,0.090208,0.0,0.090208,0.0,0.0,0.0,0.0,0.0,39000000,3.666667,1.222222,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bec7,"vscatterqpdz  %zmm18, %k3, (%r13,%zmm19,8)",390,0.020046,0.020046,0.0,0.020046,0.0,0.0,0.0,0.0,0.0,52000000,1.750000,3.500000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3becf,"vmovupdz  (%rbx,%r12,8), %zmm20",393,0.060139,0.060139,0.0,0.060139,0.0,0.0,0.0,0.0,0.0,91000000,1.142857,1.333333,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bed6,"vscatterqpdz  %zmm20, %k4, (%r14,%zmm19,8)",392,0.050116,0.050116,0.0,0.050116,0.0,0.0,0.0,0.0,0.0,39000000,1.333333,0.800000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bedd,"kmovw %k1, %k2",391,0.050116,0.050116,0.0,0.050116,0.0,0.0,0.0,0.0,0.0,104000000,0.750000,1.200000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bee1,"kmovw %k1, %k3",390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000000,0.500000,,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bee5,"kmovw %k1, %k4",392,0.010023,0.010023,0.0,0.010023,0.0,0.0,0.0,0.0,0.0,0,,1.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bee9,"vpxord %zmm22, %zmm22, %zmm22",391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000000,0.0,0.0,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3beef,"vgatherqpdz  (%rax,%zmm21,8), %k5, %zmm22",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bef6,"vmulpdz  0x40(%r8), %zmm22, %zmm23",391,0.050116,0.050116,0.0,0.050116,0.0,0.0,0.0,0.0,0.0,13000000,9.000000,1.800000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3befd,"vscatterqpdz  %zmm23, %k6, (%r13,%zmm24,8)",390,0.050116,0.050116,0.0,0.050116,0.0,0.0,0.0,0.0,0.0,13000000,8.000000,1.600000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf05,"vmovupdz  (%rbx,%rcx,8), %zmm25",393,0.070162,0.070162,0.0,0.070162,0.0,0.0,0.0,0.0,0.0,39000000,2.666667,1.142857,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf0c,"vscatterqpdz  %zmm25, %k7, (%r14,%zmm24,8)",392,0.090208,0.090208,0.0,0.090208,0.0,0.0,0.0,0.0,0.0,26000000,2.500000,0.555556,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf13,"vgatherdpdz  (%rax,%ymm14,8), %k2, %zmm26",391,0.040093,0.040093,0.0,0.040093,0.0,0.0,0.0,0.0,0.0,39000000,4.333333,3.250000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf1a,"vmovupdz  0x80(%r8), %zmm27{%k1}{z}",391,0.090208,0.090208,0.0,0.090208,0.0,0.0,0.0,0.0,0.0,26000000,3.500000,0.777778,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf21,"vmulpd %zmm27, %zmm26, %zmm28",391,0.030069,0.030069,0.0,0.030069,0.0,0.0,0.0,0.0,0.0,0,,1.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf27,"vscatterdpdz  %zmm28, %k3, (%r13,%ymm13,8)",390,0.040093,0.040093,0.0,0.040093,0.0,0.0,0.0,0.0,0.0,0,,1.500000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf2f,"movq  (%r11,%r9,8), %rax",393,0.060139,0.060139,0.0,0.060139,0.0,0.0,0.0,0.0,0.0,0,,0.500000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf33,"vmovupdz  (%rax,%rsi,8), %zmm29{%k1}{z}",393,0.020046,0.020046,0.0,0.020046,0.0,0.0,0.0,0.0,0.0,13000000,4.000000,2.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf3a,"vscatterdpdz  %zmm29, %k4, (%r14,%ymm13,8)",392,0.030069,0.030069,0.0,0.030069,0.0,0.0,0.0,0.0,0.0,0,,1.333333,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf41,jmp 0x3c2a6 <Block 21>,392,0.080185,0.080185,0.0,0.080185,0.0,0.0,0.0,0.0,0.0,13000000,8.000000,1.000000,libpll.so.0.0.0,pll_core_update_sumtable_ii_20x20_avx512f,core_derivatives_avx512f.c,/home/hpc/pr63lo/di56sad2/rudolf/libpll/src/.libs/libpll.so.0.0.0,0x1c20,0x3bc30
0x3bf46,Block 20,[Unknown],,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf46,"movq  (%r10,%r9,8), %rbx",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf4a,"movq  (%r11,%r9,8), %rcx",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf4e,"vmovsdq  (%rbx,%rdx,8), %xmm3",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf53,"vmulsdq  (%r8), %xmm3, %xmm4",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf58,"vmovsdq  %xmm4, (%r13,%r15,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf5f,"movq  (%rcx,%r12,8), %r12",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf63,"movq  %r12, (%r14,%r15,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf67,"leal  0x1(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf6b,"vmovsdq  0xc0(%rbx,%rdx,8), %xmm5",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf74,"leal  0x1(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf7c,"vmulsdq  0x8(%r8), %xmm5, %xmm6",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf82,"vmovsdq  %xmm6, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf89,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf8d,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf91,"leal  0x2(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf95,"vmovsdq  0x180(%rbx,%rdx,8), %xmm7",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bf9e,"leal  0x2(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfa6,"leaq  0x10(%r8), %rdi",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfaa,"vmulsdq  (%rdi), %xmm7, %xmm8",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfae,"vmovsdq  %xmm8, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfb5,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfb9,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfbd,"leal  0x3(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfc1,"vmovsdq  0x240(%rbx,%rdx,8), %xmm9",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfca,"leal  0x3(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfd2,"vmulsdq  0x8(%rdi), %xmm9, %xmm10",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfd7,"vmovsdq  %xmm10, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfde,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfe2,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfe6,"leal  0x4(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bfea,"vmovsdq  0x300(%rbx,%rdx,8), %xmm11",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bff3,"leal  0x4(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3bffb,"vmulsdq  0x10(%rdi), %xmm11, %xmm12",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c000,"vmovsdq  %xmm12, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c007,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c00b,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c00f,"leal  0x5(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c013,"vmovsdq  0x3c0(%rbx,%rdx,8), %xmm13",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c01c,"leal  0x5(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c024,"vmulsdq  0x18(%rdi), %xmm13, %xmm14",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c029,"vmovsdq  %xmm14, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c030,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c034,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c038,"leal  0x6(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c03c,"vmovsdq  0x480(%rbx,%rdx,8), %xmm15",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c045,"leal  0x6(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c04d,"vmulsdq  0x20(%rdi), %xmm15, %xmm16",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c054,"vmovsdq  %xmm16, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c05c,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c060,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c064,"leal  0x7(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c068,"vmovsdq  0x540(%rbx,%rdx,8), %xmm17",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c073,"leal  0x7(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c07b,"vmulsdq  0x28(%rdi), %xmm17, %xmm18",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c082,"vmovsdq  %xmm18, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c08a,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c08e,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c092,"leal  0x8(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c096,"vmovsdq  0x600(%rbx,%rdx,8), %xmm19",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0a1,"leal  0x8(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0a9,"vmulsdq  0x30(%rdi), %xmm19, %xmm20",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0b0,"vmovsdq  %xmm20, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0b8,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0bc,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0c0,"leal  0x9(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0c4,"vmovsdq  0x6c0(%rbx,%rdx,8), %xmm21",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0cf,"leal  0x9(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0d7,"vmulsdq  0x38(%rdi), %xmm21, %xmm22",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0de,"vmovsdq  %xmm22, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0e6,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0ea,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0ee,"leal  0xa(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0f2,"vmovsdq  0x780(%rbx,%rdx,8), %xmm23",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c0fd,"leal  0xa(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c105,"vmulsdq  0x40(%rdi), %xmm23, %xmm24",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c10c,"vmovsdq  %xmm24, (%r13,%r12,8)",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c114,"movq  (%rcx,%r15,8), %r15",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c118,"movq  %r15, (%r14,%r12,8)",392,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c11c,"leal  0xb(%rax), %r12d",390,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c120,"vmovsdq  0x840(%rbx,%rdx,8), %xmm25",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c12b,"leal  0xb(,%rsi,8), %r15d",393,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
0x3c133,"vmulsdq  0x48(%rdi), %xmm25, %xmm26",391,,,,,,,,,,,,,[Unknown],[Unknown],[Unknown],[Unknown],[Unknown],[Unknown]
